,MergedDB EdgeId,Merge DB Source Node ID,Merge DB Target Node ID,Old Edge Id List,Source Label,Target Label
2503,2503,421,8337,[2616],blood food product,food (liquid)
2504,2504,421,421,"[2617, 38710]",blood food product,blood food product
2505,2505,3124,15574,[2618],dairy based dessert,milk or milk component
2506,2506,3131,15580,[2619],breath-freshener product,flavoring; spice or herb added
2507,2507,423,15567,"[2620, 3147, 5406, 16045, 20768, 22306, 30969, 33833]",crustacean food product,whole; natural shape
2508,2508,423,15602,"[2621, 3149, 5407, 15523, 16047, 22307, 30970, 33835]",crustacean food product,whole animal or most parts used
2509,2509,26,15590,"[2626, 10102, 12005, 17789]",chocolate candy food product,alcoholated
2510,2510,26,15662,"[2630, 10107, 12010, 17700, 24895, 25593, 28080, 29453, 31777, 35696]",chocolate candy food product,vegetable fat or oil added
2511,2511,3136,11347,[2631],grape flavoring (powdered),finely ground
2512,2512,3136,15565,[2632],grape flavoring (powdered),not heat-treated
2513,2513,3136,2318,[2633],grape flavoring (powdered),fruit; peel present; core; pit or seed removed
2514,2514,3136,15568,[2634],grape flavoring (powdered),water removal process
2515,2515,3136,15569,[2635],grape flavoring (powdered),preservation by dehydration or drying
2516,2516,3138,15566,[2636],sparkling beverage,liquid; low viscosity; with no visible particles
2517,2517,3138,15696,[2637],sparkling beverage,carbonated
2518,2518,3143,15703,[2638],candied citrus peel,cut into short pieces
2519,2519,3143,15560,[2639],candied citrus peel,fully heat-treated
2520,2520,3143,15641,[2640],candied citrus peel,peel; core or seed
2521,2521,3143,15608,[2641],candied citrus peel,candying process
2522,2522,3143,15023,[2642],candied citrus peel,preservation by adding sugar
2523,2523,3143,15586,[2643],candied citrus peel,sugar or sugar syrup added
2524,2524,424,15684,"[2644, 3755, 12408, 12615, 15141, 22651, 28479]",cow buttermilk (acidified),liquid; high viscosity; with small particles
2525,2525,424,15562,"[2645, 3756, 12409, 12616, 15142, 28480]",cow buttermilk (acidified),partially heat-treated
2526,2526,424,1528,"[2646, 5487, 19454, 28481]",cow buttermilk (acidified),29  milk (efg)
2527,2527,424,11761,"[2647, 2976, 3758, 15144, 28482]",cow buttermilk (acidified),lactic acid fermentation process
2528,2528,424,15591,"[2648, 19456]",cow buttermilk (acidified),acidified
2529,2529,424,15564,"[2649, 3759, 12412, 12619, 15145, 28484]",cow buttermilk (acidified),pasteurization by heating
2530,2530,424,15705,[2650],cow buttermilk (acidified),animal fat or oil added
2531,2531,425,2278,"[2651, 10444, 27301, 37617, 38957]",cephalopod (frozen),solid
2532,2532,425,15673,"[2652, 10446, 27303, 31223, 37619, 38959]",cephalopod (frozen),animal body or body part
2533,2533,425,15576,"[2653, 27304, 37620, 38960]",cephalopod (frozen),preservation by freezing
2534,2534,169,9358,[2658],onion plant,boiling
2535,2535,80,15607,[2660],pear juice food product,liquid; low viscosity
2536,2536,80,15565,[2661],pear juice food product,not heat-treated
2537,2537,80,10464,[2663],pear juice food product,alcohol fermentation process
2538,2538,80,8520,[2664],pear juice food product,curing or aging process
2539,2539,3149,11347,[2665],wheat powder,finely ground
2540,2540,3149,2060,[2666],wheat powder,seed (treated)
2541,2541,3149,15568,[2667],wheat powder,water removal process
2542,2542,3149,15569,[2668],wheat powder,preservation by dehydration or drying
2543,2543,3152,11347,[2669],green garlic powder,finely ground
2544,2544,3152,8577,[2670],green garlic powder,root; tuber or bulb; without peel
2545,2545,3152,15568,[2671],green garlic powder,water removal process
2546,2546,3152,15569,[2672],green garlic powder,preservation by dehydration or drying
2547,2547,426,15567,"[2673, 16323, 24273]",sweet potato (raw),whole; natural shape
2548,2548,426,15565,"[2674, 16324]",sweet potato (raw),not heat-treated
2549,2549,426,9845,"[2675, 29284]",sweet potato (raw),root; tuber or bulb
2550,2550,3155,2278,[2676],beef protein (hydrolyzed),solid
2551,2551,3155,15560,[2677],beef protein (hydrolyzed),fully heat-treated
2552,2552,3155,9476,[2678],beef protein (hydrolyzed),protein extract; concentrate or isolate
2553,2553,3155,4286,[2679],beef protein (hydrolyzed),food hydrolyzation process
2554,2554,3158,3729,[2680],flour middlings,divided into pieces
2555,2555,3158,15565,[2681],flour middlings,not heat-treated
2556,2556,3158,15561,[2682],flour middlings,seed; skin present; germ present
2557,2557,3159,15567,[2683],buffalo roast in gravy,whole; natural shape
2558,2558,3159,13548,[2684],buffalo roast in gravy,skeletal meat part
2559,2559,3159,11856,[2685],buffalo roast in gravy,packed in gravy or sauce
2560,2560,68,15582,"[2686, 6145]",poultry product,whole; shape achieved by forming
2561,2561,3163,11347,[2689],full cream milk (dry),finely ground
2562,2562,3163,15562,[2690],full cream milk (dry),partially heat-treated
2563,2563,3163,1528,[2691],full cream milk (dry),29  milk (efg)
2564,2564,3163,15568,[2692],full cream milk (dry),water removal process
2565,2565,3163,15569,[2693],full cream milk (dry),preservation by dehydration or drying
2566,2566,113,7527,[2696],cheese (whipped),fat substitution process
2567,2567,113,537,[2697],cheese (whipped),margarine added
2568,2568,3164,3729,[2698],garlic in margarine,divided into pieces
2569,2569,3164,8577,[2699],garlic in margarine,root; tuber or bulb; without peel
2570,2570,3164,537,[2700],garlic in margarine,margarine added
2571,2571,3164,11480,[2701],garlic in margarine,packed in fat or oil
2572,2572,429,2278,"[2702, 24783, 29797]",angelica plant,solid
2573,2573,429,3292,"[2703, 24784, 29798]",angelica plant,root; stem; leaf or flower
2574,2574,429,15608,"[2704, 24785, 29799]",angelica plant,candying process
2575,2575,429,15023,"[2705, 24786, 29800]",angelica plant,preservation by adding sugar
2576,2576,3167,2278,[2706],little tunny tuna (raw),solid
2577,2577,3167,15565,[2707],little tunny tuna (raw),not heat-treated
2578,2578,3167,13548,[2708],little tunny tuna (raw),skeletal meat part
2579,2579,3169,15567,[2709],intestine casings (edible),whole; natural shape
2580,2580,3169,15565,[2710],intestine casings (edible),not heat-treated
2581,2581,3169,8260,[2711],intestine casings (edible),organ meat; digestive system
2582,2582,3169,15596,[2712],intestine casings (edible),salted
2583,2583,3169,15597,[2713],intestine casings (edible),preservation by salting
2584,2584,430,15607,"[2714, 23121]",fruit juice drink,liquid; low viscosity
2585,2585,430,15578,"[2715, 13446, 21031, 23122, 35762]",fruit juice drink,fruit part
2586,2586,430,15586,"[2716, 23124]",fruit juice drink,sugar or sugar syrup added
2587,2587,430,15679,"[2717, 10846]",fruit juice drink,water addition process
2588,2588,431,15567,"[2718, 5512, 12213, 29816, 32246]",green olive (in brine),whole; natural shape
2589,2589,431,15700,"[2719, 29817, 32247]",green olive (in brine),fruit; peel present
2590,2590,431,11761,[2720],green olive (in brine),lactic acid fermentation process
2591,2591,431,15596,[2721],green olive (in brine),salted
2592,2592,431,8520,[2722],green olive (in brine),curing or aging process
2593,2593,431,15651,[2723],green olive (in brine),packed in salt brine
2594,2594,3171,816,[2724],tomato catsup with mushrooms,semisolid with smooth consistency
2595,2595,3171,15560,[2725],tomato catsup with mushrooms,fully heat-treated
2596,2596,3171,15573,[2726],tomato catsup with mushrooms,fruit; peel present; core; pit or seed present
2597,2597,3171,15591,[2727],tomato catsup with mushrooms,acidified
2598,2598,3171,348,[2728],tomato catsup with mushrooms,mushroom food product
2599,2599,3171,15586,[2729],tomato catsup with mushrooms,sugar or sugar syrup added
2600,2600,3171,15580,[2730],tomato catsup with mushrooms,flavoring; spice or herb added
2601,2601,22,7829,[2734],potato plant,plastic container
2602,2602,22,3729,[2735],potato plant,divided into pieces
2603,2603,22,9761,[2738],potato plant,food contact surface from human-made material
2604,2604,22,15706,[2739],potato plant,preservation by chilling or freezing
2605,2605,22,2317,[2740],potato plant,http://purl.obolibrary.org/obo/FOODON_03460147
2606,2606,22,15603,[2741],potato plant,fat or oil added
2607,2607,22,537,[2742],potato plant,margarine added
2608,2608,3174,11347,[2743],fish flour,finely ground
2609,2609,3174,15560,[2744],fish flour,fully heat-treated
2610,2610,3174,15602,[2745],fish flour,whole animal or most parts used
2611,2611,3174,15568,[2746],fish flour,water removal process
2612,2612,3174,15698,[2747],fish flour,fat removal process
2613,2613,3174,15569,[2748],fish flour,preservation by dehydration or drying
2614,2614,3176,2278,[2749],alaska white salmon (raw),solid
2615,2615,3176,15565,[2750],alaska white salmon (raw),not heat-treated
2616,2616,3176,15707,[2751],alaska white salmon (raw),pink fish flesh
2617,2617,3176,13548,[2752],alaska white salmon (raw),skeletal meat part
2618,2618,435,727,[2753],tomato chutney,semisolid with solid pieces
2619,2619,435,15560,[2754],tomato chutney,fully heat-treated
2620,2620,435,15578,[2755],tomato chutney,fruit part
2621,2621,435,15591,[2756],tomato chutney,acidified
2622,2622,435,15630,[2757],tomato chutney,flavoring; spice or herb added; natural
2623,2623,435,15623,[2758],tomato chutney,sucrose added
2624,2624,436,2278,[2759],california halibut,solid
2625,2625,436,15565,[2760],california halibut,not heat-treated
2626,2626,436,13548,[2761],california halibut,skeletal meat part
2627,2627,3177,15585,[2762],castor bean oil,liquid; high viscosity; with no visible particles
2628,2628,3177,15565,[2763],castor bean oil,not heat-treated
2629,2629,3177,175,[2764],castor bean oil,fat or oil
2630,2630,341,13651,[2765],yam food product,can; bottle or jar
2631,2631,341,15560,"[2766, 15901]",yam food product,fully heat-treated
2632,2632,341,8577,[2767],yam food product,root; tuber or bulb; without peel
2633,2633,341,15583,[2768],yam food product,sterilization by heating
2634,2634,3178,11347,[2769],black raspberry-flavored gelatin dessert mix,finely ground
2635,2635,3178,1493,[2770],black raspberry-flavored gelatin dessert mix,dry mix
2636,2636,3178,1834,[2771],black raspberry-flavored gelatin dessert mix,sucrose
2637,2637,3178,15568,[2772],black raspberry-flavored gelatin dessert mix,water removal process
2638,2638,3178,15591,[2773],black raspberry-flavored gelatin dessert mix,acidified
2639,2639,3178,15569,[2774],black raspberry-flavored gelatin dessert mix,preservation by dehydration or drying
2640,2640,3178,15592,[2775],black raspberry-flavored gelatin dessert mix,certified color added
2641,2641,3178,15588,[2776],black raspberry-flavored gelatin dessert mix,gelatin added
2642,2642,3178,15580,[2777],black raspberry-flavored gelatin dessert mix,flavoring; spice or herb added
2643,2643,5,15565,[2779],guava (dried),not heat-treated
2644,2644,439,15642,[2781],ground beef patty (raw),divided or disintegrated
2645,2645,439,15565,[2782],ground beef patty (raw),not heat-treated
2646,2646,439,13625,"[2783, 3248, 17064]",ground beef patty (raw),skeletal meat part; without bone or shell
2647,2647,439,1886,"[2784, 17066]",ground beef patty (raw),soy protein added
2648,2648,3181,2278,[2785],gudbrandsdalsost cheese,solid
2649,2649,3181,7375,[2786],gudbrandsdalsost cheese,heat-treated
2650,2650,3181,15574,[2787],gudbrandsdalsost cheese,milk or milk component
2651,2651,3181,15568,[2788],gudbrandsdalsost cheese,water removal process
2652,2652,3181,15658,[2789],gudbrandsdalsost cheese,partial fat removal process; 50% or more remaining
2653,2653,125,2318,"[2791, 3607, 6271, 11014, 21169, 24554, 25049, 25228, 25567, 27396, 37680]",olive food product,fruit; peel present; core; pit or seed removed
2654,2654,125,15598,"[2792, 21172, 25568, 27397, 37681]",olive food product,food filling process
2655,2655,125,2317,"[2793, 21174]",olive food product,http://purl.obolibrary.org/obo/FOODON_03460147
2656,2656,3184,2278,[2794],springer fish (raw),solid
2657,2657,3184,15565,[2795],springer fish (raw),not heat-treated
2658,2658,3184,13548,[2796],springer fish (raw),skeletal meat part
2659,2659,3186,8337,[2797],langostino soup,food (liquid)
2660,2660,3186,15560,[2798],langostino soup,fully heat-treated
2661,2661,3186,13625,[2799],langostino soup,skeletal meat part; without bone or shell
2662,2662,126,2278,"[2800, 9963, 15153, 23712, 28119]",peach plant,solid
2663,2663,126,15689,[2801],peach plant,fruit; peel undetermined; core; pit or seed removed
2664,2664,126,15568,"[2802, 23714]",peach plant,water removal process
2665,2665,126,15569,"[2803, 23715]",peach plant,preservation by dehydration or drying
2666,2666,3189,15567,[2804],gulf oyster (raw),whole; natural shape
2667,2667,3189,15565,[2805],gulf oyster (raw),not heat-treated
2668,2668,3189,15602,[2806],gulf oyster (raw),whole animal or most parts used
2669,2669,3190,15599,[2807],frying fat,semisolid
2670,2670,3190,175,[2808],frying fat,fat or oil
2671,2671,3191,15694,[2809],table salt with reduced sodium content,crystal
2672,2672,3191,4947,[2810],table salt with reduced sodium content,no or reduced salt or sodium claim or use
2673,2673,441,2069,"[2811, 8798, 10980, 20064, 36037]",infant formula,lactose
2674,2674,441,15682,"[2812, 8799, 10981, 20065, 23279, 25202, 33482]",infant formula,mineral added
2675,2675,441,2317,"[2813, 8800, 10982, 20066, 23280, 23281, 23283, 25203, 33483]",infant formula,http://purl.obolibrary.org/obo/FOODON_03460147
2676,2676,441,15662,"[2814, 7325, 8801, 10984, 20067, 36038]",infant formula,vegetable fat or oil added
2677,2677,441,15618,"[2815, 3312, 3538, 7327, 7866, 7881, 8802, 10508, 10985, 13898, 19916, 20068, 21793, 22908, 23284, 25206, 33485, 33731, 36039, 37462]",infant formula,infant or toddler consumer
2678,2678,444,727,[2816],raspberry spread,semisolid with solid pieces
2679,2679,444,15573,"[2817, 12657, 33550, 39036]",raspberry spread,fruit; peel present; core; pit or seed present
2680,2680,444,15586,[2818],raspberry spread,sugar or sugar syrup added
2681,2681,15,15650,[2819],plant dessert food product,preservation by chilling
2682,2682,15,15570,[2820],plant dessert food product,nonnutritive sweetener added
2683,2683,15,15577,[2821],plant dessert food product,energy special claim or use
2684,2684,3195,809,[2822],italian sandwich roll,whole; shape achieved by forming; thickness <0.3 cm.
2685,2685,3195,15560,[2823],italian sandwich roll,fully heat-treated
2686,2686,3195,15620,[2824],italian sandwich roll,seed; skin removed; germ removed (endosperm)
2687,2687,3195,5633,[2825],italian sandwich roll,carbohydrate fermentation process
2688,2688,3195,15603,[2826],italian sandwich roll,fat or oil added
2689,2689,3198,15567,[2827],baby ginger (thermally processed),whole; natural shape
2690,2690,3198,15560,[2828],baby ginger (thermally processed),fully heat-treated
2691,2691,3198,9845,[2829],baby ginger (thermally processed),root; tuber or bulb
2692,2692,3198,15708,[2830],baby ginger (thermally processed),sterilization by hot filling; held hot and cooling
2693,2693,3199,15582,[2831],linseed press cake,whole; shape achieved by forming
2694,2694,3199,15561,[2832],linseed press cake,seed; skin present; germ present
2695,2695,3199,15698,[2833],linseed press cake,fat removal process
2696,2696,3199,2171,[2834],linseed press cake,food animal as consumer
2697,2697,445,8646,[2835],potato mix,formulated mix
2698,2698,445,8577,"[2836, 13383]",potato mix,root; tuber or bulb; without peel
2699,2699,445,15568,"[2837, 13384]",potato mix,water removal process
2700,2700,445,15603,[2838],potato mix,fat or oil added
2701,2701,3202,727,[2843],crab salad (dish),semisolid with solid pieces
2702,2702,3202,7375,[2844],crab salad (dish),heat-treated
2703,2703,3202,13625,[2845],crab salad (dish),skeletal meat part; without bone or shell
2704,2704,3202,15591,[2846],crab salad (dish),acidified
2705,2705,3202,15610,[2847],crab salad (dish),food homogenization or emulsification process
2706,2706,3202,15571,[2848],crab salad (dish),flavoring or taste ingredient added
2707,2707,3202,2317,[2849],crab salad (dish),http://purl.obolibrary.org/obo/FOODON_03460147
2708,2708,3202,7955,[2850],crab salad (dish),obsolete: vegetable added
2709,2709,3202,15662,[2851],crab salad (dish),vegetable fat or oil added
2710,2710,447,15567,"[2852, 5079, 6155, 6250, 6428, 9528, 9708, 10147, 10862, 11387, 11795, 12866, 12969, 14097, 16680, 17947, 18224, 18759, 19559, 20374, 20479, 21833, 21849, 22968, 25562, 27316, 27909, 28394, 29037, 30233, 30418, 31735, 32665, 33608, 35697, 37841]",shrimp (breaded),whole; natural shape
2711,2711,447,15602,"[2853, 4231, 5081, 6156, 6252, 6430, 9531, 9710, 10149, 10863, 11389, 11797, 12868, 12971, 14099, 16682, 16718, 17948, 18226, 18761, 19560, 20337, 20375, 20481, 21835, 21850, 22311, 22970, 24441, 25564, 26109, 27318, 27911, 28396, 29039, 30235, 30419, 31737, 32666, 33567, 33609, 35699, 37843, 38706]",shrimp (breaded),whole animal or most parts used
