,Merge DB Node ID,Merged Nodes Old ID list,label
4260,4260,[3148],10000602 - confectionery products variety packs (gs1 gpc)
4261,4261,[3149],food supplement containing bone meal
4262,4262,[3150],siamese crocodile
4263,4263,[3152],durum wheat product catgeory
4264,4264,[3153],38260 - meat imitates (efsa foodex2)
4265,4265,[3154],cunene horse mackerel
4266,4266,[3155],38480 - meat based dishes (efsa foodex2)
4267,4267,[3156],skirrit plant
4268,4268,[3157],32970 - fruit soft drink; pomegranate (efsa foodex2)
4269,4269,[3158],high {name of vitamin/s} and/or {name of mineral/s} nutrition claim
4270,4270,[3159],goat's-rue plant
4271,4271,[3161],cranberry apple drink
4272,4272,[3163],milk shake mix (dry)
4273,4273,[3164],35880 - cats foot infusion flowers (efsa foodex2)
4274,4274,[3165],41380 - mixed chutney (efsa foodex2)
4275,4275,[3166],34500 - herbal infusion materials (generic) (efsa foodex2)
4276,4276,[3167],cookie mix prepared from powder
4277,4277,[3168],ilama plant
4278,4278,[3169],10005824 - meat substitutes (perishable) (gs1 gpc)
4279,4279,[3170],nanking cherry plant
4280,4280,[3171],food (liquid; low viscosity)
4281,4281,[3172],21580 - italian-type salami (efsa foodex2)
4282,4282,[3173],28910 - cheese; schabziger (efsa foodex2)
4283,4283,[3176],stone pine product flavoring
4284,4284,[3177],sweet green pepper (canned)
4285,4285,[3179],chipotle
4286,4286,[3180],food hydrolyzation process
4287,4287,[3182],35540 - white deadnettle infusion leaves (efsa foodex2)
4288,4288,[3184],grape spread low-sugar
4289,4289,[3188],pastry filling product
4290,4290,[3189],orange flesh
4291,4291,[3191],coffee (canned; whitened)
4292,4292,[3192],42570 - eggnog flavour (efsa foodex2)
4293,4293,[3193],ceramic
4294,4294,[3195],paperboard container; surface treated inside
4295,4295,[3198],white sapote plant
4296,4296,[3199],40340 - chips; crisps; fries and dough-based analogues (efsa foodex2)
4297,4297,[3202],vitamin oils and concentration containing less than 100;000 i.u. of vitamin a per gram
4298,4298,[3209],botanical supplement with vitamin(s)
4299,4299,[3211],13730 - japanese pepper fruit (efsa foodex2)
4300,4300,[3212],cherry spread with cherry liquer
4301,4301,[3214],bon bon
4302,4302,[3217],blackberry preserve sweetened with fruit juice
4303,4303,[3219],olive oil press cake
4304,4304,[3220],spiny eel family
4305,4305,[3221],ice cream sundae
4306,4306,[3223],eggnog
4307,4307,[3225],pecan (whole; dry roasted)
4308,4308,[3227],10000143 - alcohol making supplies (gs1 gpc)
4309,4309,[3228],01230 - wheat bread and rolls; white with soya (efsa foodex2)
4310,4310,[3229],horse feed
4311,4311,[3231],21350 - corned turkey (efsa foodex2)
4312,4312,[3232],09690 - chayote roots (efsa foodex2)
4313,4313,[3235],37470 - food products for young population (efsa foodex2)
4314,4314,[3236],fish stick in armoricaine sauce
4315,4315,[3239],barberry plant
4316,4316,[3240],reindeer
4317,4317,[3242],field peas with snap beans (canned)
4318,4318,[3243],grass (animal feed)
4319,4319,[3244],egg-based dessert energy reduced
4320,4320,[3245],confection (liquid-centered)
4321,4321,[3247],21360 - cooked other poultry meat (efsa foodex2)
4322,4322,[3248],16240 - bayberries (efsa foodex2)
4323,4323,[3249],41770 - natural food colour (efsa foodex2)
4324,4324,[3250],kumquat dried
4325,4325,[3253],25950 - terrestrial invertebrates (efsa foodex2)
4326,4326,[3254],confectionery dragees
4327,4327,[3256],35180 - small-leaf linden infusion leaves (efsa foodex2)
4328,4328,[3257],16890 - hog plums (efsa foodex2)
4329,4329,[3258],33790 - unsweetened spirits (efsa foodex2)
4330,4330,[3259],orange butter (food product)
4331,4331,[3262],wracks
4332,4332,[3265],skeletal meat part; with bone; without skin; without separable fat
4333,4333,[3266],bigleaf linden plant
4334,4334,[3267],dairy spread (low calorie)
4335,4335,[3268],10890 - vetches (dry) (efsa foodex2)
4336,4336,[3269],smooth rattail
4337,4337,[3271],mooneye family
4338,4338,[3273],sweet crabapple plant
4339,4339,[3275],31250 - sheep tallow (efsa foodex2)
4340,4340,[3278],garland chrysanthemum plant
4341,4341,[3279],pipefish family
4342,4342,[3280],solanaceous fruit food product
4343,4343,[3281],toast
4344,4344,[3282],guarana seed
4345,4345,[3284],mammalian ice milk food product
4346,4346,[3285],confection mix; dry
4347,4347,[3287],obsolete: grapefruit and orange
4348,4348,[3288],herring tidbit in wine sauce
4349,4349,[3290],chilean grunt (raw)
4350,4350,[3291],24950 - crabs; sea-spiders (efsa foodex2)
4351,4351,[3292],vegetable salad mix (pre-cut; raw)
4352,4352,[3293],18520 - candied fruit; grape (efsa foodex2)
4353,4353,[3294],vegetable bouillon (naturally smoke-flavored)
4354,4354,[3296],36510 - tormentil infusion roots (efsa foodex2)
4355,4355,[3297],vegetable-producing plant; above-ground parts
4356,4356,[3298],coconut peanut butter log
4357,4357,[3300],banana flake
4358,4358,[3301],atlantic rock crab
4359,4359,[3302],20780 - bovine marrowbone (efsa foodex2)
4360,4360,[3303],drum-drying
4361,4361,[3307],poultry stew
4362,4362,[3308],lake neuchâtel whitefish
4363,4363,[3311],curculigo plant
4364,4364,[3312],33330 - lager beer (efsa foodex2)
4365,4365,[3314],european strawberry plant
4366,4366,[3315],nut coating (food product)
4367,4367,[3317],haggis
4368,4368,[3319],solanaceous food product
4369,4369,[3320],cupcake
4370,4370,[3321],Kapchunka fish
4371,4371,[3322],18610 - fruit in alcohol or spirits (efsa foodex2)
4372,4372,[3323],coconut crab family
4373,4373,[3325],sugar cane refined or partially-refined food product
4374,4374,[3326],gulf sardine (raw)
4375,4375,[3327],worcesterberry plant
4376,4376,[3328],41970 - barley flavour (efsa foodex2)
4377,4377,[3329],catjang pea (whole; raw)
4378,4378,[3331],rye malt
4379,4379,[3333],lentil soup
4380,4380,[3334],21080 - raw cured (or seasoned) meat (efsa foodex2)
4381,4381,[3335],skim milk powder mixture used to prepare liquid food
4382,4382,[3337],chicken back (raw)
4383,4383,[3338],fish; petromyzontiform
4384,4384,[3341],organ meat; cardiovascular system
4385,4385,[3342],42750 - grape flavour (efsa foodex2)
4386,4386,[3343],sacred pear (whole; raw)
4387,4387,[3344],has role
4388,4388,[3345],rubber gasket
4389,4389,[3347],caribbean spiny lobster
4390,4390,[3348],leg (poultry meat cut)
4391,4391,[3349],00730 - maize flour (efsa foodex2)
4392,4392,[3350],Vitamin
4393,4393,[3351],english holly plant
4394,4394,[3352],39120 - mixed vegetables; fried (efsa foodex2)
4395,4395,[3354],sooty shearwater
4396,4396,[3357],sweet milk cocoa
4397,4397,[3358],chaff flower plant
4398,4398,[3359],pork cut (cured)
4399,4399,[3361],salmon croquette
4400,4400,[3364],straw
4401,4401,[3365],hen egg extender (artificially colored)
4402,4402,[3368],false morel
4403,4403,[3369],game as consumer
4404,4404,[3370],pseudospondias plant
4405,4405,[3372],temple orange plant
4406,4406,[3380],37720 - ready-to-eat meat-based meal for children (efsa foodex2)
4407,4407,[3381],caraway plant
4408,4408,[3384],chocolate cake mix; devil's food
4409,4409,[3385],d-pantothenate; sodium
4410,4410,[3386],food portion
4411,4411,[3387],purple coneflower plant
4412,4412,[3388],food ionizing irradiation process
4413,4413,[3389],43440 - peanut butter flavour (efsa foodex2)
4414,4414,[3394],06800 - chayote fruits (efsa foodex2)
4415,4415,[3396],32860 - fruit soft drink; grape white (efsa foodex2)
4416,4416,[3398],creamy salad dressing
4417,4417,[3400],kudzu plant
4418,4418,[3403],20  coffee; tea; cocoa powder (efg)
4419,4419,[3405],33030 - soft drink; apple flavour (efsa foodex2)
4420,4420,[3407],spot
4421,4421,[3409],02040 - ingredient-rich yeast dough (efsa foodex2)
4422,4422,[3410],mushroom stock cube
4423,4423,[3411],22040 - turkey meat; dried (efsa foodex2)
4424,4424,[3414],CCFAC meat and meat products
4425,4425,[3415],waterclover plant
4426,4426,[3416],anaheim pepper plant
4427,4427,[3417],lemon-flavored curd
4428,4428,[3419],10880 - stink beans (dry) (efsa foodex2)
4429,4429,[3420],37270 - non-fermented tea; infusion (efsa foodex2)
4430,4430,[3421],nutmeg butter
4431,4431,[3423],black mulberry plant
4432,4432,[3424],marjoram leaf (whole)
4433,4433,[3426],23980 - hairtails; scabbardfishes (generic) (efsa foodex2)
4434,4434,[3427],apple and apricot (dried)
4435,4435,[3428],15160 - chinese jujubes (efsa foodex2)
4436,4436,[3429],imitation chicken soup
4437,4437,[3432],tooth decay-related claim or use
4438,4438,[3433],27190 - milk and dairy powders and concentrates (efsa foodex2)
4439,4439,[3435],44600 - edible casings (efsa foodex2)
4440,4440,[3436],yarrow plant
4441,4441,[3437],chinese lantern plant
4442,4442,[3438],siberian ginseng plant
4443,4443,[3441],thousand island dressing
4444,4444,[3443],unfortified claim or use
4445,4445,[3444],mild climatic zone
4446,4446,[3446],iced tea mix (lemon-flavored)
4447,4447,[3447],newburg sauce
4448,4448,[3449],45010 - chromium (efsa foodex2)
4449,4449,[3450],crangonid shrimp family
4450,4450,[3451],product for special nutritional use or dietary supplement (eurofir)
4451,4451,[3452],18  manufactured food (single-ingredient) of animal origin (ccpr)
4452,4452,[3453],43970 - tomato flavour (efsa foodex2)
4453,4453,[3454],chinese artichoke plant
4454,4454,[3455],blackberry beverage syrup
4455,4455,[3458],26770 - milk from other milk producer animals (efsa foodex2)
4456,4456,[3461],choice grade
4457,4457,[3464],soy yogurt
4458,4458,[3465],25430 - scallop; new zealand (efsa foodex2)
4459,4459,[3466],brine shrimp
4460,4460,[3467],chocolate ice cream
4461,4461,[3468],aluminum foil wrapper
4462,4462,[3469],02280 - miscellaneous doughs (efsa foodex2)
4463,4463,[3470],18310 - fruit compote; apple (efsa foodex2)
4464,4464,[3471],decapod
4465,4465,[3473],43690 - sea buckthorn flavour (efsa foodex2)
4466,4466,[3474],31200 - fats and oils from terrestrial animals (efsa foodex2)
4467,4467,[3476],cod liver in natural oil
4468,4468,[3478],zuppa di pesce
4469,4469,[3480],okazi tuber
4470,4470,[3481],peruvian fish (raw)
4471,4471,[3482],pie filling mix
4472,4472,[3483],soy malt high protein powder
4473,4473,[3485],03070 - puddings based on cereal products and/or nuts/fruits and similar (efsa foodex2)
4474,4474,[3486],whipped topping base; dry
4475,4475,[3487],35660 - common honeybush tea (efsa foodex2)
4476,4476,[3488],40000 - meat soup; with pieces (efsa foodex2)
4477,4477,[3489],maroon stone crab
4478,4478,[3490],fruit based alcoholic beverage
4479,4479,[3493],lemon- and lime-flavored juice drink
4480,4480,[3494],20380 - goat kidney (efsa foodex2)
4481,4481,[3495],13170 - wattleseeds (efsa foodex2)
4482,4482,[3496],garden parley plant
4483,4483,[3499],macdonald's weakfish
4484,4484,[3500],pecan (whole; raw)
4485,4485,[3502],40910 - savoury sauces (efsa foodex2)
4486,4486,[3504],potato dumpling mix
4487,4487,[3505],tane-koji (food product)
4488,4488,[3506],corn sugar cider vinegar
4489,4489,[3507],lemon-flavored beverage mix dry
4490,4490,[3511],kippered herring fillet
4491,4491,[3512],egg and egg products (ciaa)
4492,4492,[3513],northern kingfish
4493,4493,[3514],romano cheese (block)
4494,4494,[3518],calamondin plant
4495,4495,[3519],rhinoceros beetle
4496,4496,[3520],sweet orange marmalade
4497,4497,[3521],enchilada sauce
4498,4498,[3522],honey extract
4499,4499,[3523],07880 - other cultivated mushrooms (p) (efsa foodex2)
4500,4500,[3524],rock cornish cross chicken (raw)
4501,4501,[3525],carbohydrate-producing plant
4502,4502,[3533],fish and meat blend (prepared)
4503,4503,[3534],food (cleaned)
4504,4504,[3535],terminalia plant
4505,4505,[3536],canthium plant
4506,4506,[3539],celeriac plant
4507,4507,[3540],not pasteurized claim or use
4508,4508,[3544],01460 - fried bread dough (efsa foodex2)
4509,4509,[3545],lesser rhea
4510,4510,[3546],apple berry plant
4511,4511,[3547],fermented soybean food product
4512,4512,[3548],plant stem food product
4513,4513,[3549],10006316 - soup additions (shelf stable) (gs1 gpc)
4514,4514,[3553],32440 - juice concentrate; strawberry (efsa foodex2)
4515,4515,[3557],striated fusilier
4516,4516,[3558],CCFAC cereals and cereal products
4517,4517,[3561],ogen melon plant
4518,4518,[3562],butter pound cake
4519,4519,[3563],john dory (raw)
4520,4520,[3564],32680 - bottled water (efsa foodex2)
4521,4521,[3565],calico scallop (raw)
4522,4522,[3568],pink grapefruit
4523,4523,[3570],cod bits boneless raw
4524,4524,[3571],37980 - carbohydrate-electrolyte solutions for sports people (efsa foodex2)
4525,4525,[3572],baird's smmoth-head
4526,4526,[3574],11220 - bitter almonds (efsa foodex2)
4527,4527,[3575],jenever gin
4528,4528,[3576],30760 - brittle mass (efsa foodex2)
4529,4529,[3577],natural polymer container
4530,4530,[3581],44640 - aspartame (efsa foodex2)
4531,4531,[3583],29300 - processed cheese wedges and similar (efsa foodex2)
4532,4532,[3584],spearmint candy
4533,4533,[3585],chinese chive plant
4534,4534,[3589],green pea (whole)
4535,4535,[3592],sea trout fillet (raw)
4536,4536,[3593],33560 - wine-like drinks (efsa foodex2)
4537,4537,[3594],spotted seatrout
4538,4538,[3595],green relish
4539,4539,[3596],chili pod (raw)
4540,4540,[3597],40890 - balsamic vinegar and similar (efsa foodex2)
4541,4541,[3598],dietary supplement; mineral
4542,4542,[3599],popsicle (frozen)
4543,4543,[3602],pumpkin and pecan cake
4544,4544,[3603],pastries and cakes (eurofir)
4545,4545,[3605],native american food claim or use
4546,4546,[3606],concentrate based on comminuted fruit
4547,4547,[3609],chicken gravy mix
4548,4548,[3610],fish; osteoglossiform
4549,4549,[3612],shoulder (meat cut)
4550,4550,[3613],chilean blue mussel
4551,4551,[3614],gefilte fish in jelled broth (canned)
4552,4552,[3617],palm oil
4553,4553,[3618],17800 - jackfruits (efsa foodex2)
4554,4554,[3620],03930 - baby leaf brassica crops (efsa foodex2)
4555,4555,[3622],cherry liqueur
4556,4556,[3623],caperbush plant
4557,4557,[3625],pacific seabob
4558,4558,[3627],26310 - canned sardines (efsa foodex2)
4559,4559,[3628],large-bottom pollan
4560,4560,[3629],shrimp salad
4561,4561,[3630],boiling in large amount of liquid
4562,4562,[3631],manatee
4563,4563,[3632],white vegetable (whole or parts)
4564,4564,[3633],vegan/vegetarian or suitability for vegan/vegetarian claim or use
4565,4565,[3636],fast food restaurant prepared
4566,4566,[3637],tuna steak
4567,4567,[3640],chicken fricassee
4568,4568,[3641],fruit-filled candy
4569,4569,[3644],hawthorne jelly
4570,4570,[3645],39880 - fish soup; dry (efsa foodex2)
4571,4571,[3647],dessert soft cheese
4572,4572,[3648],reptile egg food product
4573,4573,[3649],casserole (precooked; frozen)
4574,4574,[3650],lemon grass leaf
4575,4575,[3651],09790 - amazonian yam beans (efsa foodex2)
4576,4576,[3652],obsolete: food (canned)
4577,4577,[3653],butter gravy
4578,4578,[3655],beef soup mix
4579,4579,[3656],seafood chowder
4580,4580,[3657],pie crust dough
4581,4581,[3659],00890 - wheat flour white (efsa foodex2)
4582,4582,[3660],10000618 - vinegars/cooking wines variety packs (gs1 gpc)
4583,4583,[3661],italian cheese
4584,4584,[3662],06190 - peas (with pods) and similar- (efsa foodex2)
4585,4585,[3663],50220000 - cereal/grain/pulse products (gs1 gpc)
4586,4586,[3664],fruit kisiels dessert concentration
4587,4587,[3666],lake superior bluefin fillet (raw)
4588,4588,[3667],32760 - fortified bottled water (efsa foodex2)
4589,4589,[3671],slippery elm cereal
4590,4590,[3672],refried beans (dish)
4591,4591,[3673],fish protein
4592,4592,[3674],peanut fat or oil refined food product
4593,4593,[3675],milled grain or starch product (us cfr)
4594,4594,[3677],lake michigan chub ground
4595,4595,[3678],34230 - rye coffee ingredient (efsa foodex2)
4596,4596,[3679],anchovy in olive oil
4597,4597,[3680],negibacteria
4598,4598,[3682],07970 - shiitake (efsa foodex2)
4599,4599,[3683],multicomponent adhesive; water soluble
4600,4600,[3684],non-food animal as food consumer
4601,4601,[3686],00310 - teosinte grain (efsa foodex2)
4602,4602,[3687],barbecue bean salad
4603,4603,[3688],chocolate-flavored topping
4604,4604,[3689],sweet green pepper (sliced; canned)
4605,4605,[3691],swedish meatball dinner (food product)
4606,4606,[3693],prairie turnip plant
4607,4607,[3696],chicken tetrazzini mix
4608,4608,[3697],baby spinach
4609,4609,[3698],horse fish (raw)
4610,4610,[3699],yellowfin grouper
4611,4611,[3700],42770 - grapefruit flavour (efsa foodex2)
4612,4612,[3702],lacquered paper container
4613,4613,[3704],09130 - common nettle (efsa foodex2)
4614,4614,[3705],09560 - starchy roots and tubers (efsa foodex2)
4615,4615,[3708],juniper ash
4616,4616,[3709],custard apple family
4617,4617,[3710],cardamom ground
4618,4618,[3711],new zealand sole
4619,4619,[3712],20040 - poultry fat tissue (efsa foodex2)
4620,4620,[3713],dietary food supplement; coated tablet form
4621,4621,[3714],black katy chiton
4622,4622,[3715],food (blanched)
4623,4623,[3717],CCFAC edible ices; including sherbet and sorbet
4624,4624,[3718],guacamole (food product)
4625,4625,[3719],fruit filling
4626,4626,[3721],chicken soup stix
4627,4627,[3725],40160 - mixed vegetables soup; clear (efsa foodex2)
4628,4628,[3727],mimusops plant
4629,4629,[3729],garlic product flavoring or seasoning
4630,4630,[3730],40310 - mushroom salad (efsa foodex2)
4631,4631,[3731],cinnamon raisin bread
4632,4632,[3733],two-dimensional continuant fiat boundary
4633,4633,[3734],10000604 - fruit/nuts/seeds combination variety packs (gs1 gpc)
4634,4634,[3736],alkyd resin container
4635,4635,[3737],sandwich spread with no added sugar (cocoa-based)
4636,4636,[3738],oil-producing plant
